"GeneID","SYMBOL","ENSEMBL","Control_1","Control_2","Control_3","ZIKV_1","ZIKV_2","ZIKV_3"
"645426","TMEM191C","ENSG00000206140",24.7464959707635,27.5570297862056,22.8863055123587,22.4090406357174,24.0052464296967,19.4468298638409
"645431","FUT8-AS1",NA,32.10356234045,38.9599386632562,40.3875979629859,24.2764606886939,28.1440820210237,20.9427398533671
"645432","ARRDC5","ENSG00000205784",140.453085239469,155.839754653025,141.356592870451,121.382303443469,106.781958256237,127.152349109729
"645455","CEP170P1","ENSG00000298466",16.051781170225,14.2536360963132,16.1550391851944,18.6742005297645,19.0386437201043,22.4386498428933
"6455","SH3GL1","ENSG00000141985",2298.08000420388,2363.25286476874,2456.91220941498,1805.79519122823,2045.41254923381,2107.73717524245
"645513","SEPTIN7P14",NA,68.8888941888823,69.3676956687245,55.1963838827474,59.7574416952465,69.5324379342938,62.8282195601013
"645553","IGFL2-AS1","ENSG00000268621",376.548033284861,373.445265723407,438.878564531114,295.05236837028,317.862573413915,400.903877193028
"645638","WFDC21P","ENSG00000293515",22.0711991090594,27.5570297862056,43.0801044938516,37.348401059529,40.5605887950047,29.9181997905244
"645644","FLJ42627",NA,299.633248510867,325.933145402363,359.449621870575,509.805674462572,548.809599409962,547.503056166597
"645676","ASH1L-AS1","ENSG00000235919",32.10356234045,33.2584842247309,43.0801044938516,158.730704502998,100.159821310114,112.193249214467
"64577","ALDH8A1","ENSG00000118514",8.69471480053854,16.154120909155,9.42377285803005,40.1495311389937,45.5271915045971,46.3732096753129
"6458","SH3GL1P1","ENSG00000293287",26.0841444016156,24.706302566943,30.9638251049559,22.4090406357174,14.8998081287772,28.4222898009982
"645811","CCDC154","ENSG00000197599",32.772386555876,17.1043633155759,30.9638251049559,33.6135609535761,38.9050545584739,22.4386498428933
"64582","GPR135","ENSG00000181619",242.783190199653,218.555753476803,204.630496345795,223.156696330686,230.947025996047,200.451938596514
