"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0001656","metanephros development",51,0.44469380917055,1.44348331254182,0.0437544702385607,0.401720729877785,0.370787644977975,1730,"tags=41%, list=10%, signal=37%","26585/5155/5979/55083/6299/2200/2297/5727/4435/79191/6943/1958/30812/51804/652/5310/4609/5156/392255/153572/6580",0.321775918075361
"GO:0009913","epidermal cell differentiation",106,-0.512826502556249,-1.44234380823016,0.027415174581782,0.316486376900886,0.292116462086465,2798,"tags=31%, list=16%, signal=26%","2810/2125/427/2627/3858/301/4646/8202/26154/5493/144501/3280/2735/23764/5357/79955/79413/7538/196374/2296/2118/8644/1747/340654/360/3868/5266/6820/3853/10628/3851/8796/10083",0.352487857583619
"GO:0050708","regulation of protein secretion",183,-0.489915592156458,-1.44197091991839,0.0124822464910922,0.208368410175164,0.192323737239446,2187,"tags=21%, list=12%, signal=19%","4628/26154/9501/10497/3592/90550/10411/2695/9572/3717/111/26056/6558/80223/80024/3745/5127/9619/7424/348/5468/3625/1374/3767/6755/51085/18/399687/8660/283/5137/9971/5950/3172/240/2243/2266/2244/81285",0.380730400722792
"GO:0006638","neutral lipid metabolic process",86,-0.523037206907599,-1.44142852131956,0.0283446712018141,0.322153361667039,0.297347080720976,2208,"tags=23%, list=13%, signal=20%","57104/6653/3990/9926/150763/747/718/11343/13/84879/26090/348/1374/2172/350/2710/5321/5105/1373/63924",0.287857117255149
"GO:0006639","acylglycerol metabolic process",86,-0.523037206907599,-1.44142852131956,0.0283446712018141,0.322153361667039,0.297347080720976,2208,"tags=23%, list=13%, signal=20%","57104/6653/3990/9926/150763/747/718/11343/13/84879/26090/348/1374/2172/350/2710/5321/5105/1373/63924",0.287857117255149
"GO:0033627","cell adhesion mediated by integrin",64,0.43307256111874,1.44107531669649,0.0205040793741722,0.276298796639275,0.255023384397645,1049,"tags=30%, list=6%, signal=28%","6591/3690/5979/7087/2200/3689/5140/7042/6352/5881/3383/5054/1545/3673/9780/8613/84034/83706/22801",0.352487857583619
"GO:0050805","negative regulation of synaptic transmission",34,-0.611301925187505,-1.44027283024691,0.043010752688172,0.398001862670392,0.367355135995342,1929,"tags=18%, list=11%, signal=16%","2562/22941/3745/134/2898/4889",0.252961123069611
"GO:0050670","regulation of lymphocyte proliferation",102,-0.511710058958819,-1.43993823359646,0.0250634358738254,0.304363230269742,0.280926815511711,2228,"tags=24%, list=13%, signal=21%","51083/1604/3958/3592/4067/3717/6385/8741/4179/196/64115/50943/6441/8660/3606/3485/933/2494/912/10451/3109/79679/51237/5320",0.352487857583619
"GO:0045599","negative regulation of fat cell differentiation",40,0.471828775203425,1.43929593764405,0.0339138005707939,0.36100994955432,0.333211654398784,1408,"tags=22%, list=8%, signal=21%","28951/11007/63976/6095/7040/7204/79813/7480/23414",0.321775918075361
"GO:0045580","regulation of T cell differentiation",117,0.392196589389518,1.43921381667091,0.00938508170187871,0.178468414499156,0.16472608504726,2472,"tags=24%, list=14%, signal=21%","3575/9760/282618/864/8744/11221/4192/3902/2625/6659/25/4092/652/7040/10892/939/6776/6597/3956/2309/2175/7048/259307/7292/84807/6522/639/54542",0.380730400722792
