"GeneID","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","ENSEMBL","sig","dir","nlp","Mean_Ctrl","Mean_ZIKV"
"353345",129.879567905993,2.61925870871487,0.193669295540533,9.90035289035863e-43,3.62765430490891e-41,"GPR141","ENSG00000187037",TRUE,"Up",40.4403741054663,35.8982840880267,223.86085172396
"116372",1010.03692140624,1.02920822069729,0.0760578699967694,1.49639087268965e-42,5.44896949665956e-41,"LYPD1","ENSG00000150551",TRUE,"Up",40.2636856232703,663.664946882484,1356.40889593001
"51313",787.753700468641,1.1497486682242,0.0855049448715509,6.4819116914335e-42,2.30777050260997e-40,"GASK1B","ENSG00000164125",TRUE,"Up",39.6368073820006,484.53439419311,1090.97300674417
"101927825",199.13033767537,1.92022436197865,0.143698740093586,7.61723333420627e-42,2.70650302791959e-40,"LOC101927825","ENSG00000282556",TRUE,"Up",39.5675914827026,82.8220234587176,315.438651892022
"84419",196.74260327463,2.13330255762189,0.161296525735295,2.37851005976242e-41,8.33331373129509e-40,"COXFA4L3","ENSG00000166920",TRUE,"Up",39.0791822676157,74.3837368407346,319.101469708526
"27300",534.40628039791,1.16573423238374,0.0877888981453371,4.40858239966672e-41,1.5323744514889e-39,"ZNF544","ENSG00000198131",TRUE,"Up",38.8146350974028,327.760069209542,741.052491586277
"57608",342.968755398053,1.49158928427528,0.112649753878441,4.5571173943891e-41,1.58087930438886e-39,"JCAD","ENSG00000165757",TRUE,"Up",38.8011012859431,179.417327136597,506.520183659509
"57167",265.399026378196,1.58734168699614,0.120630700344624,1.49455498476351e-40,5.14407692211752e-39,"SALL4","ENSG00000101115",TRUE,"Up",38.288692545799,131.995034689115,398.803018067278
"140828",102.571178995295,3.2594989847391,0.251793767294741,3.56524073861513e-39,1.1698778752008e-37,"LINC00261","ENSG00000259974",TRUE,"Up",36.9318594723518,18.3683456396875,186.774012350902
"221935",107.714422570183,2.86214267898457,0.222491037455523,5.93338792763255e-39,1.93252642354076e-37,"SDK1","ENSG00000146555",TRUE,"Up",36.7138745592366,25.9527055522314,189.476139588134
"57514",147.383301735449,2.27072451453442,0.179412097810581,6.81315514561026e-38,2.16690366547908e-36,"ARHGAP31","ENSG00000031081",TRUE,"Up",35.6641603957779,50.4033200019978,244.363283468899
"7025",436.584641898201,1.24510765396691,0.0999197400906022,1.83693598239777e-36,5.56076248853907e-35,"NR2F1","ENSG00000175745",TRUE,"Up",34.2548656541264,257.752073276413,615.417210519989
"131583",145.242541116996,2.08618963081192,0.167967817632629,2.00403315868131e-36,6.04578648282793e-35,"FAM43A","ENSG00000185112",TRUE,"Up",34.2185471947313,54.7447783756563,235.740303858336
"29902",733.115884379194,1.00503937074347,0.0808224066515891,3.30543771802599e-36,9.88708139194576e-35,"FAM216A","ENSG00000204856",TRUE,"Up",34.0049318906514,485.244864416448,980.986904341939
"148281",76.4952415276267,4.55346539193206,0.365723241186879,6.43532102282605e-36,1.89906755284337e-34,"SYT6","ENSG00000134207",TRUE,"Up",33.721459586445,5.80803588543238,147.182447169821
"79642",452.243030522631,1.13279888680992,0.0934027997228148,1.20341109662463e-34,3.40282867643633e-33,"ARSJ","ENSG00000180801",TRUE,"Up",32.4681599159501,280.927872173548,623.558188871714
"55022",164.433337314887,1.95668183684833,0.163260722334453,5.87072505639592e-34,1.6234954762876e-32,"PID1","ENSG00000153823",TRUE,"Up",31.7895489171557,65.7178865648424,263.148788064931
