"GeneID","SYMBOL","ENSEMBL","ENTREZID","ZIKV_1","ZIKV_2","ZIKV_3","Control_1","Control_2","Control_3"
"ENSG00000122641","INHBA","ENSG00000122641","3624",90,67,64,20,21,16
"ENSG00000122642","FKBP9","ENSG00000122642","11328",556,501,454,5959,5184,4664
"ENSG00000122643","NT5C3A","ENSG00000122643","51251",952,1335,732,955,951,1212
"ENSG00000122644","ARL4A","ENSG00000122644","10124",1759,3298,1713,851,837,963
"ENSG00000122674","CCZ1","ENSG00000122674","51622",395,416,295,296,132,424
"ENSG00000122678","POLM","ENSG00000122678","27434",282,301,271,354,520,420
"ENSG00000122679","RAMP3","ENSG00000122679","10268",0,0,1,0,4,1
"ENSG00000122687","MRM2","ENSG00000122687","29960",53,70,67,10,64,14
"ENSG00000122691","TWIST1","ENSG00000122691","7291",199,293,157,110,122,109
"ENSG00000122692","SMU1","ENSG00000122692","55234",2269,2494,1773,2274,2768,2644
"ENSG00000122694","GLIPR2","ENSG00000122694","152007",265,336,170,518,519,465
"ENSG00000122696","SLC25A51","ENSG00000122696","92014",227,179,174,216,189,190
"ENSG00000122705","CLTA","ENSG00000122705","1211",1997,4002,1810,4038,6072,5285
"ENSG00000122707","RECK","ENSG00000122707","8434",276,328,243,496,452,437
"ENSG00000122711","SPINK4","ENSG00000122711","27290",4,3,5,0,2,1
"ENSG00000122728","TAF1L","ENSG00000122728","138474",4,4,4,3,1,3
"ENSG00000122729","ACO1","ENSG00000122729","48",1226,1205,1008,2013,2880,2318
"ENSG00000122733","PHF24","ENSG00000122733","23349",71,61,54,2,1,0
"ENSG00000122735","DNAI1","ENSG00000122735","27019",90,85,64,11,7,6
"ENSG00000122741","DCAF10","ENSG00000122741","79269",1096,1116,785,1271,1254,1069
"ENSG00000122756","CNTFR","ENSG00000122756","1271",28,9,6,1,5,0
"ENSG00000122778","KIAA1549","ENSG00000122778","57670",836,645,620,985,768,733
"ENSG00000122779","TRIM24","ENSG00000122779","8805",2414,2871,1879,845,848,936
"ENSG00000122783","CYREN","ENSG00000122783","78996",524,712,485,532,1265,651
"ENSG00000122786","CALD1","ENSG00000122786","800",3500,3360,2426,6086,6593,6453
"ENSG00000122787","AKR1D1","ENSG00000122787","6718",10,17,18,0,0,0
"ENSG00000122824","NUDT10","ENSG00000122824","170685",9,8,7,20,16,17
"ENSG00000122852","SFTPA1","ENSG00000122852","653509",3,1,1,0,0,2
"ENSG00000122859","NEUROG3","ENSG00000122859","50674",3,4,5,0,0,0
"ENSG00000122861","PLAU","ENSG00000122861","5328",1278,1777,993,2784,2535,2316
"ENSG00000122862","SRGN","ENSG00000122862","5552",1057,1952,858,1050,1324,1389
"ENSG00000122863","CHST3","ENSG00000122863","9469",1074,885,856,3583,3097,2402
"ENSG00000122870","BICC1","ENSG00000122870","80114",1193,1179,1040,8139,7041,6014
"ENSG00000122873","CISD1","ENSG00000122873","55847",220,346,175,490,735,675
"ENSG00000122877","EGR2","ENSG00000122877","1959",284,315,206,13,3,4
"ENSG00000122882","ECD","ENSG00000122882","11319",1089,1450,973,1053,1203,1287
"ENSG00000122884","P4HA1","ENSG00000122884","5033",811,1076,583,1005,1486,1195
"ENSG00000122912","SLC25A16","ENSG00000122912","8034",352,343,341,499,482,419
"ENSG00000122952","ZWINT","ENSG00000122952","11130",421,754,414,1727,2794,2763
"ENSG00000122958","VPS26A","ENSG00000122958","9559",1138,1703,852,2076,1758,2090
"ENSG00000122965","RBM19","ENSG00000122965","9904",887,864,767,1171,1392,1199
"ENSG00000122966","CIT","ENSG00000122966","11113",381,309,302,2538,2548,2133
"ENSG00000122970","IFT81","ENSG00000122970","28981",1405,1838,1191,1476,2064,2094
"ENSG00000122971","ACADS","ENSG00000122971","35",128,171,119,529,702,556
"ENSG00000122986","HVCN1","ENSG00000122986","84329",17,24,13,25,6,14
"ENSG00000123064","DDX54","ENSG00000123064","79039",723,950,765,3179,4907,3779
"ENSG00000123066","MED13L","ENSG00000123066","23389",3171,2941,2966,3198,3103,2985
"ENSG00000123080","CDKN2C","ENSG00000123080","1031",4965,9076,4503,908,1122,977
"ENSG00000123091","RNF11","ENSG00000123091","26994",1191,1605,808,1264,1612,1300
"ENSG00000123094","RASSF8","ENSG00000123094","11228",454,431,342,511,411,428
"ENSG00000123095","BHLHE41","ENSG00000123095","79365",310,688,422,27,14,10
"ENSG00000123096","SSPN","ENSG00000123096","8082",36,68,33,65,66,50
"ENSG00000123104","ITPR2","ENSG00000123104","3709",587,428,393,1090,1042,885
"ENSG00000123106","CCDC91","ENSG00000123106","55297",426,527,297,687,566,747
"ENSG00000123119","NECAB1","ENSG00000123119","64168",61,39,37,22,25,32
"ENSG00000123124","WWP1","ENSG00000123124","11059",811,772,548,1556,1612,1515
"ENSG00000123130","ACOT9","ENSG00000123130","23597",2137,2595,1822,2824,3333,2932
"ENSG00000123131","PRDX4","ENSG00000123131","10549",568,1063,436,3805,6246,4787
"ENSG00000123136","DDX39A","ENSG00000123136","10212",2500,4195,2409,2391,2979,3077
"ENSG00000123143","PKN1","ENSG00000123143","5585",1888,2391,1385,4282,5406,3767
"ENSG00000123144","TRIR","ENSG00000123144","79002",1728,3932,1777,2714,4271,3712
"ENSG00000123146","ADGRE5","ENSG00000123146","976",659,724,557,1614,1806,1549
"ENSG00000123154","WDR83","ENSG00000123154","84292",117,234,113,85,153,78
"ENSG00000123159","GIPC1","ENSG00000123159","10755",1232,1933,1134,3855,5882,4628
"ENSG00000123171","CCDC70","ENSG00000123171","83446",1,1,0,0,1,0
"ENSG00000123178","SPRYD7","ENSG00000123178","57213",524,808,427,553,890,749
"ENSG00000123179","EBPL","ENSG00000123179","84650",89,182,79,1070,1913,1349
"ENSG00000123191","ATP7B","ENSG00000123191","540",137,124,126,591,534,589
"ENSG00000123200","ZC3H13","ENSG00000123200","23091",1902,1854,1566,2460,2407,2394
"ENSG00000123213","NLN","ENSG00000123213","57486",440,624,404,3136,4496,4054
"ENSG00000123219","CENPK","ENSG00000123219","64105",327,456,216,1020,989,1444
"ENSG00000123240","OPTN","ENSG00000123240","10133",3541,4428,2675,2017,1506,1752
"ENSG00000123243","ITIH5","ENSG00000123243","80760",7,14,16,45,58,73
"ENSG00000123268","ATF1","ENSG00000123268","466",909,1403,740,814,748,903
"ENSG00000123297","TSFM","ENSG00000123297","10102",41,29,22,10,21,9
"ENSG00000123307","NEUROD4","ENSG00000123307","58158",27,25,13,0,0,0
"ENSG00000123329","ARHGAP9","ENSG00000123329","64333",72,85,62,1,7,2
"ENSG00000123338","NCKAP1L","ENSG00000123338","3071",13,10,8,0,0,1
"ENSG00000123342","MMP19","ENSG00000123342","4327",401,632,435,6,12,3
"ENSG00000123349","PFDN5","ENSG00000123349","5204",2494,4940,2491,3175,3300,4479
"ENSG00000123352","SPATS2","ENSG00000123352","65244",2134,2607,1833,2772,2601,3245
"ENSG00000123353","ORMDL2","ENSG00000123353","29095",251,422,212,507,500,547
"ENSG00000123358","NR4A1","ENSG00000123358","3164",5002,5385,4458,1386,1627,1539
"ENSG00000123360","PDE1B","ENSG00000123360","5153",16,9,14,1,2,3
"ENSG00000123364","HOXC13","ENSG00000123364","3229",493,644,349,342,261,273
"ENSG00000123374","CDK2","ENSG00000123374","1017",220,395,206,1049,1282,1401
"ENSG00000123384","LRP1","ENSG00000123384","4035",1843,1202,1314,5120,4694,3521
"ENSG00000123388","HOXC11","ENSG00000123388","3227",75,93,40,61,52,58
"ENSG00000123395","ATG101","ENSG00000123395","60673",590,1235,604,686,1795,965
"ENSG00000123405","NFE2","ENSG00000123405","4778",29,23,18,8,9,15
"ENSG00000123407","HOXC12","ENSG00000123407","3228",0,1,0,1,0,0
"ENSG00000123411","IKZF4","ENSG00000123411","64375",352,242,251,181,172,154
"ENSG00000123415","SMUG1","ENSG00000123415","23583",606,953,585,445,689,598
"ENSG00000123416","TUBA1B","ENSG00000123416","10376",736,1190,746,4563,5138,7385
"ENSG00000123427","EEF1AKMT3","ENSG00000123427","25895",241,315,227,219,211,226
"ENSG00000123444","KBTBD4","ENSG00000123444","55709",230,213,183,171,253,193
"ENSG00000123453","SARDH","ENSG00000123453","1757",1,2,3,13,15,10
"ENSG00000123454","DBH","ENSG00000123454","1621",0,0,0,1,1,0
"ENSG00000123472","ATPAF1","ENSG00000123472","64756",418,612,323,1030,1486,1198
"ENSG00000123473","STIL","ENSG00000123473","6491",397,408,312,701,581,796
"ENSG00000123485","HJURP","ENSG00000123485","55355",994,1424,940,3543,5267,5639
"ENSG00000123496","IL13RA2","ENSG00000123496","3598",20,24,17,28,20,14
"ENSG00000123500","COL10A1","ENSG00000123500","1300",4,4,3,5,3,4
"ENSG00000123505","AMD1","ENSG00000123505","262",2315,3222,1845,2496,3965,3344
"ENSG00000123545","NDUFAF4","ENSG00000123545","29078",365,960,367,279,527,492
"ENSG00000123552","USP45","ENSG00000123552","85015",563,551,415,423,459,463
"ENSG00000123560","PLP1","ENSG00000123560","5354",12,0,1,0,4,0
"ENSG00000123562","MORF4L2","ENSG00000123562","9643",4592,7413,4386,7786,8666,9458
"ENSG00000123570","RAB9B","ENSG00000123570","51209",33,58,44,22,11,19
"ENSG00000123572","NRK","ENSG00000123572","203447",2,2,0,1,2,0
"ENSG00000123575","FAM199X","ENSG00000123575","139231",2110,2284,1557,2571,3063,2630
"ENSG00000123576","ESX1","ENSG00000123576","80712",0,0,4,1,0,0
"ENSG00000123595","RAB9A","ENSG00000123595","9367",1176,2427,1144,528,595,671
"ENSG00000123600","METTL8","ENSG00000123600","79828",395,350,302,741,733,774
"ENSG00000123607","TTC21B","ENSG00000123607","79809",763,684,495,677,977,798
"ENSG00000123609","NMI","ENSG00000123609","9111",487,894,426,422,307,395
"ENSG00000123610","TNFAIP6","ENSG00000123610","7130",196,375,144,146,104,113
"ENSG00000123612","ACVR1C","ENSG00000123612","130399",224,194,109,5,3,3
"ENSG00000123636","BAZ2B","ENSG00000123636","29994",1628,1396,1119,1397,1013,1145
"ENSG00000123643","SLC36A1","ENSG00000123643","206358",462,305,325,522,418,409
"ENSG00000123684","LPGAT1","ENSG00000123684","9926",3295,3307,2351,5193,3865,3925
"ENSG00000123685","BATF3","ENSG00000123685","55509",464,651,458,138,150,157
"ENSG00000123689","G0S2","ENSG00000123689","50486",369,807,353,91,113,89
"ENSG00000123700","KCNJ2","ENSG00000123700","3759",66,92,77,67,79,84
"ENSG00000123728","RAP2C","ENSG00000123728","57826",1386,1838,1103,1239,1399,1319
"ENSG00000123737","EXOSC9","ENSG00000123737","5393",554,830,511,877,1168,1131
"ENSG00000123739","PLA2G12A","ENSG00000123739","81579",198,211,115,337,487,407
"ENSG00000123810","B9D2","ENSG00000123810","80776",193,279,208,287,316,323
"ENSG00000123815","COQ8B","ENSG00000123815","79934",1405,1824,1311,1852,2863,2326
"ENSG00000123836","PFKFB2","ENSG00000123836","5208",483,439,352,498,858,671
"ENSG00000123838","C4BPA","ENSG00000123838","722",8,4,5,5,12,30
"ENSG00000123843","C4BPB","ENSG00000123843","725",22,31,14,20,17,14
"ENSG00000123892","RAB38","ENSG00000123892","23682",6,31,8,21,17,23
"ENSG00000123901","GPR83","ENSG00000123901","10888",39,35,29,6,1,3
"ENSG00000123908","AGO2","ENSG00000123908","27161",3345,2746,2777,3094,3104,2482
"ENSG00000123933","MXD4","ENSG00000123933","10608",313,345,259,1659,1672,1442
"ENSG00000123975","CKS2","ENSG00000123975","1164",1757,3796,1576,2184,1187,3883
"ENSG00000123977","DAW1","ENSG00000123977","164781",82,104,70,27,60,70
"ENSG00000123983","ACSL3","ENSG00000123983","2181",3045,3697,2388,5339,7138,6235
"ENSG00000123989","CHPF","ENSG00000123989","79586",494,848,504,711,1311,898
"ENSG00000123992","DNPEP","ENSG00000123992","23549",865,1236,835,1321,1321,1470
"ENSG00000123999","INHA","ENSG00000123999","3623",49,63,54,30,41,34
"ENSG00000124003","MOGAT1","ENSG00000124003","116255",15,23,24,0,0,0
"ENSG00000124006","OBSL1","ENSG00000124006","23363",627,646,557,1897,2833,1774
"ENSG00000124019","FAM124B","ENSG00000124019","79843",3,5,0,0,0,0
"ENSG00000124067","SLC12A4","ENSG00000124067","6560",3307,3206,2770,2405,2742,2100
"ENSG00000124074","ENKD1","ENSG00000124074","84080",253,493,262,265,395,330
"ENSG00000124091","GCNT7","ENSG00000124091","140687",36,28,40,18,3,2
"ENSG00000124092","CTCFL","ENSG00000124092","140690",1,0,0,0,6,0
"ENSG00000124098","MIMS2","ENSG00000124098","116151",205,257,172,770,728,649
"ENSG00000124102","PI3","ENSG00000124102","5266",1,18,4,3,6,2
"ENSG00000124103","FAM209A","ENSG00000124103","200232",23,26,19,3,5,0
"ENSG00000124104","SNX21","ENSG00000124104","90203",185,179,134,321,448,317
"ENSG00000124107","SLPI","ENSG00000124107","6590",3,25,5,56,174,130
"ENSG00000124116","WFDC3","ENSG00000124116","140686",6,3,3,3,0,2
"ENSG00000124120","TTPAL","ENSG00000124120","79183",2032,1695,1497,944,1140,805
"ENSG00000124126","PREX1","ENSG00000124126","57580",174,119,118,985,761,604
"ENSG00000124134","KCNS1","ENSG00000124134","3787",53,32,26,5,6,3
"ENSG00000124140","SLC12A5","ENSG00000124140","57468",43,63,39,44,55,72
"ENSG00000124143","ARHGAP40","ENSG00000124143","343578",51,33,24,2,2,0
"ENSG00000124145","SDC4","ENSG00000124145","6385",7470,9486,5456,1991,1997,1476
"ENSG00000124151","NCOA3","ENSG00000124151","8202",6005,5314,5040,4447,4851,4937
"ENSG00000124155","PIGT","ENSG00000124155","51604",1432,1564,1291,3225,2655,3246
"ENSG00000124157","SEMG2","ENSG00000124157","6407",1,0,0,0,0,0
"ENSG00000124159","MATN4","ENSG00000124159","8785",49,140,69,5,15,8
"ENSG00000124160","NCOA5","ENSG00000124160","57727",798,974,668,1278,1099,1106
"ENSG00000124164","VAPB","ENSG00000124164","9217",1937,2690,1680,1689,1735,1613
"ENSG00000124171","PARD6B","ENSG00000124171","84612",781,924,628,319,284,249
"ENSG00000124172","ATP5F1E","ENSG00000124172","514",1797,4293,1710,2639,5286,4050
"ENSG00000124177","CHD6","ENSG00000124177","84181",2172,1780,1727,2294,2240,2176
"ENSG00000124181","PLCG1","ENSG00000124181","5335",410,504,521,3364,3271,2866
"ENSG00000124191","TOX2","ENSG00000124191","84969",53,44,26,252,154,176
"ENSG00000124193","SRSF6","ENSG00000124193","6431",4839,7161,3944,4327,3849,3842
"ENSG00000124194","GDAP1L1","ENSG00000124194","78997",36,26,26,9,6,1
"ENSG00000124196","GTSF1L","ENSG00000124196","149699",1,2,1,0,0,0
"ENSG00000124198","ARFGEF2","ENSG00000124198","10564",1477,1243,993,1964,2360,1887
"ENSG00000124201","ZNFX1","ENSG00000124201","57169",7727,8674,8395,1844,1590,1645
"ENSG00000124203","ZNF831","ENSG00000124203","128611",0,0,0,0,1,0
"ENSG00000124205","EDN3","ENSG00000124205","1908",1,2,0,3,16,19
"ENSG00000124207","CSE1L","ENSG00000124207","1434",1111,1591,1076,5980,7951,8153
"ENSG00000124209","RAB22A","ENSG00000124209","57403",1184,1511,817,1129,1168,958
"ENSG00000124212","PTGIS","ENSG00000124212","5740",30,19,29,21,27,13
"ENSG00000124214","STAU1","ENSG00000124214","6780",2656,3091,2022,4537,4215,4585
"ENSG00000124215","CDH26","ENSG00000124215","60437",11,6,8,11,20,23
"ENSG00000124216","SNAI1","ENSG00000124216","6615",393,650,368,167,171,150
"ENSG00000124217","MOCS3","ENSG00000124217","27304",908,1163,707,425,591,511
"ENSG00000124222","STX16","ENSG00000124222","8675",2686,2763,1815,2396,2447,2066
"ENSG00000124225","PMEPA1","ENSG00000124225","56937",3144,3212,2245,29812,18451,14428
"ENSG00000124226","RNF114","ENSG00000124226","55905",4527,6668,3730,1636,2022,2062
"ENSG00000124227","ANKRD60","ENSG00000124227","140731",0,0,1,0,0,0
"ENSG00000124228","DDX27","ENSG00000124228","55661",2145,3158,2085,1850,2409,2327
"ENSG00000124232","RBPJL","ENSG00000124232","11317",6,12,7,1,0,0
"ENSG00000124233","SEMG1","ENSG00000124233","6406",1,2,0,0,0,0
"ENSG00000124237","CIMIP1","ENSG00000124237","128602",0,0,0,1,0,0
"ENSG00000124243","BCAS4","ENSG00000124243","55653",480,482,266,638,886,659
"ENSG00000124249","KCNK15","ENSG00000124249","60598",16,29,4,41,37,36
"ENSG00000124251","TP53TG5","ENSG00000124251","27296",75,31,61,16,9,12
"ENSG00000124253","PCK1","ENSG00000124253","5105",5,17,13,11,18,17
"ENSG00000124256","ZBP1","ENSG00000124256","81030",13,12,14,1,0,0
"ENSG00000124257","NEURL2","ENSG00000124257","140825",5,8,12,14,8,7
"ENSG00000124260","MAGEA10","ENSG00000124260","4109",0,0,2,2,1,1
"ENSG00000124275","MTRR","ENSG00000124275","4552",985,1291,867,916,874,1219
"ENSG00000124279","FASTKD3","ENSG00000124279","79072",506,717,431,217,277,372
"ENSG00000124299","PEPD","ENSG00000124299","5184",640,902,471,3615,5102,4182
"ENSG00000124302","CHST8","ENSG00000124302","64377",19,15,11,0,6,1
"ENSG00000124313","IQSEC2","ENSG00000124313","23096",474,445,372,1406,1280,1201
"ENSG00000124333","VAMP7","ENSG00000124333","6845",1031,1210,727,1272,1303,1460
"ENSG00000124334","IL9R","ENSG00000124334","3581",2,2,3,1,4,0
"ENSG00000124343","XG","ENSG00000124343","7499",5,5,8,0,1,0
"ENSG00000124356","STAMBP","ENSG00000124356","10617",1816,2411,1589,1300,1417,1598
"ENSG00000124357","NAGK","ENSG00000124357","55577",1404,1477,1034,1349,1330,1488
"ENSG00000124370","MCEE","ENSG00000124370","84693",359,544,267,154,131,251
"ENSG00000124374","PAIP2B","ENSG00000124374","400961",116,117,75,77,83,100
"ENSG00000124380","SNRNP27","ENSG00000124380","11017",969,1819,751,434,518,619
"ENSG00000124383","MPHOSPH10","ENSG00000124383","10199",1776,2798,1631,1261,1444,1459
"ENSG00000124391","IL17C","ENSG00000124391","27189",7,4,7,0,1,1
"ENSG00000124399","NDUFB4P12","ENSG00000124399","402175",1,2,0,0,0,2
"ENSG00000124406","ATP8A1","ENSG00000124406","10396",6,7,6,66,59,61
"ENSG00000124422","USP22","ENSG00000124422","23326",3692,3510,3259,8800,7954,7155
"ENSG00000124429","POF1B","ENSG00000124429","79983",158,176,114,325,221,391
"ENSG00000124440","HIF3A","ENSG00000124440","64344",14,11,29,4,5,6
"ENSG00000124444","ZNF576","ENSG00000124444","79177",621,1011,471,210,305,282
"ENSG00000124449","IRGC","ENSG00000124449","56269",31,14,16,1,3,1
"ENSG00000124459","ZNF45","ENSG00000124459","7596",676,1037,784,488,481,567
"ENSG00000124466","LYPD3","ENSG00000124466","27076",61,54,58,24,19,21
"ENSG00000124467","PSG8","ENSG00000124467","440533",2,8,1,1,2,3
"ENSG00000124469","CEACAM8","ENSG00000124469","1088",0,1,3,0,1,0
"ENSG00000124479","NDP","ENSG00000124479","4693",0,1,0,0,0,0
"ENSG00000124486","USP9X","ENSG00000124486","8239",4261,4624,4025,8167,9290,8241
"ENSG00000124490","CRISP2","ENSG00000124490","7180",1,0,1,0,1,0
"ENSG00000124491","F13A1","ENSG00000124491","2162",0,1,0,0,0,0
"ENSG00000124493","GRM4","ENSG00000124493","2914",15,13,8,2,7,1
"ENSG00000124496","TRERF1","ENSG00000124496","55809",403,382,349,562,458,469
"ENSG00000124507","PACSIN1","ENSG00000124507","29993",8,8,3,9,17,25
"ENSG00000124508","BTN2A2","ENSG00000124508","10385",4167,6028,4197,385,376,397
"ENSG00000124523","SIRT5","ENSG00000124523","23408",347,300,218,442,536,508
"ENSG00000124532","MRS2","ENSG00000124532","57380",670,992,540,726,1150,866
"ENSG00000124535","WRNIP1","ENSG00000124535","56897",858,1134,644,1333,1888,1452
"ENSG00000124541","RRP36","ENSG00000124541","88745",677,1082,656,797,963,1157
"ENSG00000124557","BTN1A1","ENSG00000124557","696",10,5,2,3,0,1
"ENSG00000124562","SNRPC","ENSG00000124562","6631",745,1610,682,1385,1575,2057
"ENSG00000124564","SLC17A3","ENSG00000124564","10786",3,3,6,47,95,148
"ENSG00000124568","SLC17A1","ENSG00000124568","6568",1,0,0,5,9,17
"ENSG00000124570","SERPINB6","ENSG00000124570","5269",1041,1179,777,3089,4470,3539
"ENSG00000124571","XPO5","ENSG00000124571","57510",974,928,831,1708,2206,1945
"ENSG00000124574","ABCC10","ENSG00000124574","89845",522,497,464,681,807,607
"ENSG00000124575","H1-3","ENSG00000124575","3007",52,44,44,7,8,7
"ENSG00000124587","PEX6","ENSG00000124587","5190",1369,1763,1166,863,1380,885
"ENSG00000124588","NQO2","ENSG00000124588","4835",664,816,561,1068,1560,1502
"ENSG00000124596","OARD1","ENSG00000124596","221443",207,328,195,506,564,710
"ENSG00000124602","UNC5CL","ENSG00000124602","222643",60,67,39,123,205,185
"ENSG00000124608","AARS2","ENSG00000124608","57505",361,472,390,551,819,681
"ENSG00000124610","H1-1","ENSG00000124610","3024",8,1,6,0,0,0
"ENSG00000124613","ZNF391","ENSG00000124613","346157",53,69,44,46,39,38
"ENSG00000124614","RPS10","ENSG00000124614","6204",517,1381,683,58,56,42
"ENSG00000124615","MOCS1","ENSG00000124615","4337",52,67,36,124,150,134
"ENSG00000124635","H2BC11","ENSG00000124635","8970",236,288,125,41,55,81
"ENSG00000124641","MED20","ENSG00000124641","9477",281,409,262,508,785,575
"ENSG00000124657","OR2B6","ENSG00000124657","26212",54,61,32,9,3,6
"ENSG00000124659","TBCC","ENSG00000124659","6903",730,1556,693,392,449,449
"ENSG00000124664","SPDEF","ENSG00000124664","25803",7,15,6,87,184,251
"ENSG00000124678","TCP11","ENSG00000124678","6954",4,11,4,4,0,1
"ENSG00000124688","MAD2L1BP","ENSG00000124688","9587",778,1770,848,449,552,562
"ENSG00000124701","APOBEC2","ENSG00000124701","10930",15,5,5,3,4,1
"ENSG00000124702","KLHDC3","ENSG00000124702","116138",536,773,422,760,905,991
"ENSG00000124713","GNMT","ENSG00000124713","27232",73,49,38,25,14,14
"ENSG00000124721","DNAH8","ENSG00000124721","1769",7,2,6,0,0,0
"ENSG00000124731","TREM1","ENSG00000124731","54210",2,0,0,2,1,1
"ENSG00000124733","MEA1","ENSG00000124733","4201",271,473,272,708,953,1057
"ENSG00000124743","KLHL31","ENSG00000124743","401265",58,64,38,24,38,39
"ENSG00000124749","COL21A1","ENSG00000124749","81578",9,18,18,113,151,121
